loyalty_number,loyalty_card,clv,province
184207,aurora,7857.3,british columbia
957214,aurora,7860.09,quebec
909262,aurora,7863.03,british columbia
295795,aurora,7880.34,manitoba
556879,aurora,7882.99,saskatchewan
616920,aurora,7882.99,nova scotia
725086,aurora,7887.96,ontario
391939,aurora,7890.6,manitoba
787001,aurora,7890.6,quebec
426720,aurora,7891.58,british columbia
891516,aurora,7901.43,ontario
663757,aurora,7901.74,prince edward island
830503,aurora,7901.74,british columbia
106397,aurora,7902.68,british columbia
883212,aurora,7902.68,ontario
829684,aurora,7908.45,british columbia
806168,aurora,7910.87,british columbia
621951,aurora,7911.63,ontario
439350,aurora,7912.13,ontario
837215,aurora,7912.13,saskatchewan
419776,aurora,7914.82,ontario
313538,aurora,7915.98,new brunswick
797854,aurora,7917.12,quebec
100018,aurora,7919.2,alberta
767774,aurora,7919.2,ontario
383969,aurora,7920.28,british columbia
611436,aurora,7930.6,ontario
552936,aurora,7931.72,british columbia
127311,aurora,7937.06,alberta
132705,aurora,7937.06,ontario
384336,aurora,7942.17,ontario
828353,aurora,7942.45,ontario
502708,aurora,7943.51,british columbia
535233,aurora,7950.18,ontario
276937,aurora,7951.78,ontario
971670,nova,3667.37,british columbia
730726,aurora,7952.84,british columbia
749257,aurora,7952.84,quebec
298813,aurora,7955.44,british columbia
878327,aurora,7957.63,ontario
817168,aurora,7960.01,quebec
425436,aurora,7974.95,british columbia
620858,aurora,7974.95,ontario
170799,aurora,7983.43,alberta
442879,aurora,7984.09,ontario
507503,aurora,7985.14,alberta
952717,aurora,7985.14,ontario
119009,aurora,7988.51,ontario
734459,aurora,7993.0,ontario
554712,aurora,7995.44,british columbia
307848,aurora,7996.6,saskatchewan
581913,aurora,7996.6,ontario
159272,aurora,7998.14,alberta
914352,aurora,7999.25,ontario
562661,nova,3776.67,british columbia
181139,aurora,8002.31,alberta
969313,aurora,8004.21,british columbia
702884,aurora,8007.35,british columbia
357381,aurora,8007.4,quebec
464447,aurora,8007.4,british columbia
823740,aurora,8007.4,manitoba
950660,aurora,8007.4,british columbia
854742,aurora,8009.47,alberta
935420,aurora,8009.47,ontario
119015,aurora,8010.97,british columbia
686371,nova,3876.77,british columbia
299359,aurora,8012.84,ontario
474342,aurora,8012.84,british columbia
157902,aurora,8012.92,ontario
383421,aurora,8012.92,british columbia
670294,aurora,8013.61,quebec
874044,aurora,8013.61,new brunswick
167016,aurora,8013.9,quebec
131036,aurora,8016.75,quebec
253635,aurora,8016.75,british columbia
169699,aurora,8021.07,ontario
886299,aurora,8022.69,manitoba
442831,aurora,8023.08,manitoba
600923,aurora,8023.08,quebec
803252,aurora,8024.51,quebec
184754,aurora,8024.99,british columbia
644945,aurora,8025.23,alberta
797714,aurora,8026.28,ontario
419893,aurora,8026.38,ontario
509223,aurora,8026.38,alberta
883255,aurora,8028.18,ontario
953784,nova,3980.84,british columbia
558451,aurora,8029.39,british columbia
638004,aurora,8029.72,quebec
204935,aurora,8031.71,new brunswick
799690,aurora,8032.4,british columbia
485281,aurora,8033.91,ontario
146560,aurora,8036.45,alberta
615561,aurora,8036.45,ontario
157674,aurora,8038.95,quebec
330343,aurora,8038.95,new brunswick
828817,aurora,8042.8,alberta
953795,aurora,8042.8,ontario
255333,aurora,8044.87,quebec
412803,aurora,8044.87,quebec
515165,aurora,8044.87,british columbia
119460,aurora,8047.41,british columbia
532945,nova,4159.59,british columbia
209022,aurora,8052.24,ontario
691262,aurora,8053.27,ontario
480909,aurora,8054.98,ontario
690797,aurora,8062.55,ontario
635084,aurora,8068.62,ontario
614307,aurora,8072.25,nova scotia
992476,aurora,8082.88,ontario
215955,aurora,8083.54,ontario
436235,aurora,8083.92,new brunswick
566961,aurora,8084.33,manitoba
517867,aurora,8085.45,ontario
457535,aurora,8086.01,newfoundland
361710,aurora,8087.22,british columbia
205111,aurora,8092.88,manitoba
733370,aurora,8092.88,ontario
191150,nova,4270.03,british columbia
352092,aurora,8096.31,quebec
120126,aurora,8098.97,ontario
585978,aurora,8099.4,ontario
516474,aurora,8099.47,ontario
463971,aurora,8100.24,ontario
365468,aurora,8104.5,ontario
967233,aurora,8105.91,alberta
965691,aurora,8106.0,ontario
478912,aurora,8106.22,british columbia
492226,nova,4312.87,british columbia
638207,aurora,8107.27,british columbia
808399,nova,4363.6,british columbia
203698,aurora,8110.33,ontario
293343,aurora,8110.54,quebec
545421,aurora,8110.54,british columbia
621006,aurora,8111.65,quebec
799630,aurora,8112.32,ontario
534905,aurora,8113.96,quebec
244734,aurora,8114.41,british columbia
275287,aurora,8129.51,ontario
205197,aurora,8130.65,ontario
501877,nova,4408.07,british columbia
748682,aurora,8140.0,manitoba
230101,aurora,8146.27,quebec
916317,aurora,8146.27,british columbia
586199,nova,4506.49,british columbia
146028,aurora,8152.24,quebec
330783,aurora,8159.14,ontario
887069,aurora,8159.14,alberta
226804,aurora,8160.59,quebec
575574,aurora,8160.59,british columbia
259532,aurora,8160.69,ontario
506149,aurora,8160.69,british columbia
184755,nova,4650.06,british columbia
222050,nova,4650.06,british columbia
625183,aurora,8161.94,yukon
901819,aurora,8162.62,alberta
752826,aurora,8166.88,ontario
443595,aurora,8169.75,british columbia
116164,aurora,8170.62,british columbia
612703,aurora,8175.32,quebec
444300,aurora,8176.58,british columbia
173343,nova,4764.86,british columbia
651959,aurora,8177.05,manitoba
763702,aurora,8177.05,quebec
876326,aurora,8178.52,british columbia
684889,aurora,8184.59,british columbia
726980,aurora,8184.59,quebec
652499,aurora,8184.69,ontario
863432,aurora,8184.69,british columbia
661451,aurora,8188.92,british columbia
384548,aurora,8189.97,british columbia
928238,aurora,8189.97,quebec
943756,aurora,8193.09,quebec
680444,aurora,8193.16,ontario
232755,nova,4787.81,british columbia
285767,aurora,8197.2,ontario
405602,nova,4831.42,british columbia
298063,aurora,8204.86,alberta
756646,aurora,8205.39,alberta
996745,aurora,8207.7,ontario
670230,aurora,8207.86,ontario
995662,aurora,8208.93,quebec
272568,aurora,8209.92,ontario
276255,aurora,8214.6,ontario
390203,aurora,8215.39,british columbia
439572,nova,5158.58,british columbia
549415,aurora,8216.39,quebec
716690,aurora,8216.39,nova scotia
406564,aurora,8217.43,british columbia
581999,aurora,8219.36,ontario
328198,aurora,8223.16,quebec
642784,aurora,8224.77,saskatchewan
436874,aurora,8231.22,ontario
169131,aurora,8236.92,alberta
381472,aurora,8237.25,quebec
149912,aurora,8238.46,quebec
564841,aurora,8247.95,british columbia
136464,aurora,8253.27,ontario
416783,aurora,8254.7,nova scotia
452464,aurora,8254.7,saskatchewan
590621,aurora,8255.06,alberta
909238,nova,5170.45,british columbia
389741,aurora,8256.3,ontario
522866,aurora,8256.3,british columbia
103970,aurora,8257.67,british columbia
115322,aurora,8257.67,ontario
578788,aurora,8257.67,quebec
725129,aurora,8257.67,british columbia
849549,aurora,8260.64,ontario
680878,aurora,8262.63,ontario
303246,aurora,8262.88,ontario
523979,aurora,8267.12,ontario
898514,aurora,8269.08,alberta
487228,aurora,8273.11,ontario
857619,aurora,8274.15,manitoba
393130,aurora,8277.75,ontario
238434,aurora,8292.63,british columbia
276100,aurora,8292.63,quebec
733181,aurora,8293.48,ontario
276967,aurora,8306.55,ontario
971318,aurora,8306.55,british columbia
350271,aurora,8311.14,alberta
838993,aurora,8311.85,manitoba
232450,aurora,8312.68,alberta
874780,aurora,8312.68,ontario
704559,aurora,8317.3,british columbia
885474,aurora,8319.12,ontario
804890,aurora,8319.53,ontario
752140,aurora,8323.07,alberta
514652,nova,5206.12,british columbia
522572,aurora,8331.65,quebec
963502,aurora,8331.65,british columbia
429238,aurora,8332.73,alberta
647133,aurora,8336.08,quebec
165759,aurora,8341.93,quebec
393309,aurora,8343.41,ontario
969800,aurora,8343.41,yukon
311907,aurora,8343.75,nova scotia
437074,aurora,8343.75,saskatchewan
200065,aurora,8346.98,ontario
910391,aurora,8346.98,alberta
548565,aurora,8349.52,quebec
795283,aurora,8349.52,nova scotia
137968,aurora,8355.77,ontario
836550,aurora,8355.96,newfoundland
840515,aurora,8355.96,quebec
649802,aurora,8356.18,british columbia
110073,aurora,8364.56,ontario
435156,aurora,8365.96,british columbia
663270,aurora,8370.57,ontario
436318,aurora,8375.35,ontario
314705,nova,5319.84,british columbia
355126,aurora,8378.36,british columbia
258184,aurora,8382.48,ontario
279693,aurora,8382.48,british columbia
928942,nova,5326.5,british columbia
390980,aurora,8382.48,quebec
493337,aurora,8382.48,new brunswick
669065,aurora,8382.63,british columbia
267566,aurora,8385.25,british columbia
711319,aurora,8388.72,quebec
683239,aurora,8390.12,yukon
387834,aurora,8395.27,british columbia
101709,aurora,8396.61,new brunswick
200321,aurora,8396.61,quebec
620480,aurora,8401.79,british columbia
926277,aurora,8404.4,ontario
216517,aurora,8405.75,ontario
345238,aurora,8408.32,quebec
434965,aurora,8414.08,manitoba
515981,aurora,8415.64,ontario
270337,aurora,8417.0,quebec
117169,aurora,8417.1,british columbia
652194,aurora,8417.16,british columbia
193917,aurora,8418.57,ontario
813868,aurora,8421.52,ontario
152936,aurora,8427.17,quebec
364137,aurora,8427.17,new brunswick
454668,aurora,8427.17,british columbia
493088,aurora,8427.17,ontario
601068,aurora,8430.06,ontario
508402,aurora,8434.46,ontario
843233,aurora,8441.67,ontario
106444,aurora,8447.8,british columbia
833576,aurora,8447.8,ontario
762990,aurora,8447.89,british columbia
114131,nova,5389.5,british columbia
574542,aurora,8456.27,manitoba
623903,aurora,8456.72,british columbia
175711,aurora,8456.96,ontario
239606,aurora,8459.05,ontario
272225,aurora,8460.81,ontario
334224,aurora,8467.37,manitoba
314718,aurora,8467.39,british columbia
830975,aurora,8470.04,ontario
258323,aurora,8471.42,ontario
117240,aurora,8476.08,ontario
362823,aurora,8478.3,british columbia
312074,aurora,8478.82,quebec
322169,aurora,8481.31,quebec
700705,aurora,8485.39,manitoba
281979,aurora,8487.24,alberta
318845,aurora,8489.84,british columbia
670606,aurora,8489.84,ontario
551055,aurora,8492.7,ontario
666761,aurora,8492.7,alberta
207484,aurora,8496.06,new brunswick
777875,aurora,8496.35,ontario
803407,aurora,8496.35,alberta
128534,aurora,8501.65,british columbia
513446,aurora,8507.13,ontario
445282,aurora,8509.02,british columbia
607555,aurora,8509.85,ontario
709415,aurora,8509.85,ontario
855198,aurora,8510.53,british columbia
261957,aurora,8510.76,manitoba
210734,aurora,8512.13,british columbia
425940,aurora,8513.7,british columbia
541410,aurora,8516.75,manitoba
561321,aurora,8518.55,ontario
186942,aurora,8521.74,ontario
250280,aurora,8521.74,british columbia
500437,aurora,8522.76,nova scotia
163301,aurora,8531.4,quebec
742822,aurora,8533.83,ontario
697477,aurora,8534.79,british columbia
364067,aurora,8535.11,ontario
534505,aurora,8535.11,ontario
242980,aurora,8539.83,ontario
878582,aurora,8539.83,british columbia
444646,aurora,8542.22,british columbia
799655,aurora,8542.22,ontario
677717,aurora,8543.33,quebec
756065,aurora,8556.42,ontario
956438,aurora,8556.58,quebec
244652,aurora,8558.04,british columbia
366654,aurora,8558.93,quebec
461937,aurora,8558.93,newfoundland
319464,aurora,8560.16,quebec
758210,aurora,8560.16,nova scotia
262366,aurora,8564.77,ontario
575844,aurora,8564.77,british columbia
577795,aurora,8564.77,british columbia
644630,aurora,8564.77,quebec
779066,aurora,8564.77,british columbia
901582,aurora,8564.77,quebec
914088,aurora,8564.77,quebec
974630,aurora,8566.42,quebec
680553,aurora,8569.42,quebec
426981,aurora,8573.46,ontario
539322,aurora,8581.28,alberta
570668,aurora,8581.64,british columbia
789932,nova,5392.5,british columbia
732524,aurora,8586.8,nova scotia
701235,aurora,8590.33,british columbia
178081,aurora,8591.31,british columbia
679638,aurora,8591.6,ontario
199810,aurora,8593.87,ontario
411533,aurora,8593.87,british columbia
747939,aurora,8595.67,alberta
641970,aurora,8595.73,prince edward island
924153,aurora,8595.73,british columbia
625557,aurora,8605.5,quebec
906615,aurora,8607.48,ontario
682819,aurora,8608.16,ontario
179944,aurora,8609.16,quebec
457605,aurora,8609.16,ontario
795235,aurora,8609.16,british columbia
482424,aurora,8610.67,ontario
168385,aurora,8613.46,quebec
480675,nova,5507.24,british columbia
472225,aurora,8618.3,quebec
331598,aurora,8621.0,british columbia
311636,aurora,8621.17,ontario
496668,aurora,8621.17,british columbia
153439,aurora,8621.19,quebec
402251,aurora,8622.84,ontario
367782,nova,5565.89,british columbia
960050,aurora,8622.84,ontario
525918,aurora,8624.92,british columbia
782282,aurora,8625.84,quebec
341728,aurora,8628.3,quebec
155253,aurora,8629.33,british columbia
258067,aurora,8630.7,quebec
950437,aurora,8634.36,ontario
243734,aurora,8635.4,alberta
613185,aurora,8639.09,manitoba
809733,aurora,8639.09,quebec
547407,aurora,8639.5,british columbia
169603,aurora,8641.53,alberta
275954,aurora,8641.53,ontario
538877,aurora,8646.5,british columbia
812899,aurora,8646.5,ontario
875232,aurora,8646.5,quebec
572812,aurora,8646.55,british columbia
834306,aurora,8646.55,ontario
256483,aurora,8647.14,british columbia
466384,aurora,8647.14,ontario
565452,aurora,8649.18,british columbia
638389,aurora,8649.18,ontario
809216,aurora,8649.7,british columbia
203815,aurora,8650.0,ontario
997395,aurora,8650.0,british columbia
426439,aurora,8652.65,nova scotia
465891,aurora,8657.97,quebec
380247,aurora,8658.86,manitoba
662380,aurora,8658.86,nova scotia
753814,aurora,8658.86,ontario
917585,aurora,8658.86,saskatchewan
294278,aurora,8661.74,british columbia
496686,aurora,8663.36,ontario
544493,aurora,8663.92,manitoba
919055,aurora,8663.92,quebec
290638,aurora,8672.19,ontario
632556,aurora,8672.19,alberta
815541,aurora,8675.99,saskatchewan
840120,aurora,8675.99,nova scotia
177814,aurora,8678.51,british columbia
339274,aurora,8681.05,british columbia
817822,aurora,8682.23,quebec
248461,aurora,8689.82,ontario
351615,aurora,8689.82,british columbia
636293,aurora,8692.28,manitoba
210205,aurora,8692.64,ontario
262336,aurora,8693.65,quebec
583718,aurora,8696.91,british columbia
927887,aurora,8704.28,quebec
166537,aurora,8708.02,british columbia
632816,aurora,8709.85,quebec
281032,aurora,8711.3,british columbia
597156,nova,5639.94,british columbia
233958,aurora,8714.92,ontario
216661,nova,5647.15,british columbia
675405,aurora,8714.92,alberta
705633,aurora,8714.92,ontario
203033,aurora,8717.05,quebec
427036,aurora,8717.05,alberta
549982,aurora,8717.05,british columbia
857949,aurora,8717.05,manitoba
184735,aurora,8717.78,alberta
298712,aurora,8717.78,ontario
453448,aurora,8722.9,british columbia
608159,aurora,8723.67,manitoba
416940,aurora,8733.53,ontario
455068,aurora,8737.84,alberta
139974,aurora,8738.4,british columbia
568205,nova,5719.79,british columbia
942703,aurora,8742.47,quebec
655016,aurora,8743.85,ontario
129071,aurora,8750.22,ontario
252531,aurora,8750.71,new brunswick
688168,aurora,8754.16,ontario
530051,aurora,8767.63,quebec
917998,aurora,8773.51,ontario
288735,aurora,8776.36,quebec
529579,aurora,8776.36,british columbia
891179,aurora,8779.09,newfoundland
882353,aurora,8783.17,ontario
899883,aurora,8788.53,ontario
597981,aurora,8789.88,ontario
391927,aurora,8791.44,british columbia
454022,aurora,8791.44,ontario
784608,aurora,8793.52,british columbia
357138,aurora,8797.83,ontario
538770,aurora,8797.83,british columbia
670215,aurora,8798.31,ontario
794502,aurora,8798.8,alberta
327098,aurora,8804.54,british columbia
963757,aurora,8819.02,ontario
640163,aurora,8823.85,quebec
398819,aurora,8826.61,british columbia
369091,aurora,8826.96,british columbia
716961,aurora,8826.96,ontario
250586,aurora,8827.23,quebec
769361,aurora,8828.38,saskatchewan
735666,aurora,8835.16,british columbia
190791,aurora,8837.33,newfoundland
126308,aurora,8838.09,manitoba
657842,nova,6308.92,british columbia
416575,aurora,8838.09,british columbia
500788,aurora,8838.09,ontario
882443,aurora,8838.09,ontario
427804,aurora,8840.19,ontario
396267,aurora,8845.71,quebec
952222,aurora,8845.71,new brunswick
873045,aurora,8852.69,alberta
990598,aurora,8861.15,ontario
384750,aurora,8870.67,british columbia
665100,aurora,8873.2,ontario
235454,aurora,8873.53,quebec
833998,aurora,8875.97,ontario
175804,aurora,8879.79,british columbia
861879,aurora,8879.79,quebec
443985,aurora,8888.14,ontario
701617,aurora,8888.88,quebec
394979,aurora,8888.89,ontario
464220,aurora,8900.42,quebec
245800,aurora,8901.68,ontario
952959,aurora,8902.74,alberta
617484,aurora,8903.97,saskatchewan
430618,aurora,8915.17,quebec
119638,nova,6409.63,british columbia
580592,aurora,8925.63,quebec
417825,aurora,8932.32,nova scotia
622302,aurora,8935.03,quebec
397947,aurora,8935.27,british columbia
139518,aurora,8954.43,quebec
592966,aurora,8966.31,ontario
321734,aurora,8973.11,ontario
912128,aurora,8982.85,alberta
135578,aurora,8986.61,british columbia
933807,aurora,8986.61,ontario
847283,aurora,8992.78,quebec
142190,aurora,8996.77,ontario
574506,aurora,9000.44,ontario
408886,aurora,9002.12,ontario
101664,aurora,9002.41,nova scotia
307049,aurora,9007.43,ontario
726544,aurora,9009.22,nova scotia
337453,aurora,9011.13,british columbia
166239,aurora,9011.76,british columbia
711625,aurora,9012.92,nova scotia
